Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
1393,24,24,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6499224,2.15797677,,,,,
1393,24,24,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7385251,2.72823089,,,,,
1393,24,24,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8991844,2.17609306,,,,,
1393,24,24,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4993008,2.47562058,,,,,
1393,24,24,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9604896,1.86121607,,,,,
1393,24,24,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4349728,1.73522446,,,,,
1393,24,30,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.546305,3.41947938,,,,,
1393,24,30,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.836177,2.51224083,,,,,
1393,24,30,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7340451,3.56400094,,,,,
1393,24,30,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1553398,1.83064581,,,,,
1393,24,30,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.782775,2.64867884,,,,,
1393,24,30,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0315546,3.2539033,,,,,
1393,30,30,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6829891,2.6101418,,,,,
1393,30,30,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9124254,2.59178242,,,,,
1393,30,30,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2517342,2.15386295,,,,,
1393,30,30,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8774141,2.42986926,,,,,
1393,30,30,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7111043,2.3651683,,,,,
1393,30,30,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3175201,1.92893896,,,,,
2951,18,18,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2151394,2.36876823,,,,,
2951,18,18,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2472751,2.10938929,,,,,
2951,18,18,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0713131,1.89376029,,,,,
2951,18,18,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2526425,1.92608439,,,,,
2951,18,18,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1959154,2.05204849,,,,,
2951,18,18,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5448855,1.49682627,,,,,
2951,24,18,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9635729,2.68356739,,,,,
2951,24,18,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8685609,2.290933,,,,,
2951,24,18,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4647708,2.50820792,,,,,
2951,24,18,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9477138,1.75638953,,,,,
2951,24,18,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3768723,2.43065436,,,,,
2951,24,18,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0238785,2.14919702,,,,,
2951,24,24,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.836768,2.12214128,,,,,
2951,24,24,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4995471,2.8073464,,,,,
2951,24,24,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1907007,1.95625337,,,,,
2951,24,24,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.064537,2.07712306,,,,,
2951,24,24,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2808702,1.71713186,,,,,
2951,24,24,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7664298,2.18725164,,,,,
2951,24,30,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3532186,3.11341445,,,,,
2951,24,30,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3474243,3.3367217,,,,,
2951,24,30,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3892569,2.3491012,,,,,
2951,24,30,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3669764,2.15187995,,,,,
2951,24,30,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7676267,2.05050426,,,,,
2951,24,30,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1279894,1.74921785,,,,,
2951,30,30,A,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9594225,2.38736426,,,,,
2951,30,30,B,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0542584,3.13887947,,,,,
2951,30,30,C,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.643757,3.05885394,,,,,
2951,30,30,D,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6042923,1.81389589,,,,,
2951,30,30,E,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7504454,2.85036864,,,,,
2951,30,30,F,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.863236,2.90367664,,,,,
1391,18,18,A,154,59853,75503,107683,158691.0212,7902.81145,8138.78991,6268.065697,5683.406444,0.328022576,6998.268375,107683,2.99,0.139,,0.532,172.0344882,1.481057182,NA,116.156547,69.79444202,,,,,,,,,,,4449.014719,4554.028061,4325.091464,3796.163607,
1391,18,18,B,154,35099,34474,45539,34636.77495,7675.58818,7884.046304,6181.250793,5589.754408,0.130197995,6832.659921,45539,2.46,0.27,,0.511,168.7447528,1.630033301,NA,103.5222733,75.70451276,,,,,,,,,,,4871.016432,5095.942213,4925.646107,4279.325389,
1391,18,18,C,154,34732,28739,41115,37276.64806,7791.08855,8840.853226,7004.062803,6557.292709,0.130050229,7548.324322,41115,1.43,0.174,,0.492,175.9857472,1.686725602,NA,104.3357301,78.42285569,,,,,,,,,,,4559.558798,4842.589816,4737.452923,4517.437404,
1391,18,18,D,154,75580,91816,135855,136580.5291,7051.21701,6784.211125,5890.031793,5379.808966,0.293200737,6276.317224,135855,4.97,0.183,,0.417,173.3533074,1.703394709,NA,101.7693119,78.91967537,,,,,,,,,,,4265.840357,4479.024684,4566.302586,4094.759815,
1391,18,18,E,154,35873,46471,38218,52681.4996,7406.42797,7699.446418,6434.887634,5539.819584,0.09573452,6770.145402,38218,1.62,0.212,,0.498,159.4470888,1.473685274,NA,108.1961607,68.85139388,,,,,,,,,,,4408.624934,4727.58383,4684.804397,4183.538003,
1391,18,18,F,154,41589,57320,98861,130588.4592,7927.92923,8311.308113,6375.243563,5290.651192,0.397769959,6976.283025,98861,2.33,0.118,,0.476,161.4131027,1.355341977,NA,119.0940039,64.04752695,,,,,,,,,,,4266.083165,4531.996631,4425.943187,3877.013737,
1393,18,18,A,154,42611,43833,57606,66939.05965,10518.4254,10262.29984,10076.38762,10445.96109,0.211701937,10325.76849,66939.05965,2.55,0.19,,0.516,215.8408264,1.485397598,NA,145.3084525,71.47112767,,,,,,,,,,,7302.722876,7827.383359,7905.758686,8091.363047,
1393,18,18,B,154,45808,46703,58851,66936.53961,10718.881,10313.5335,10140.16207,10337.19094,0.179969673,10377.44188,66936.53961,2.71,0.202,,0.505,219.7106145,1.222870943,NA,179.6678674,59.61251687,,,,,,,,,,,8441.403183,8896.95904,9199.854698,9391.461186,
1393,18,18,C,154,46119,48568,59124,66492.5389,10448.452,10424.71296,10246.08183,10409.8518,0.157064379,10382.27465,66492.5389,3.24,0.244,,0.505,195.8779571,1.073728489,NA,182.427829,52.38131165,,,,,,,,,,,8698.494042,9566.790178,9786.597143,10028.76764,
1393,18,18,D,154,40546,43623,52000,58015.96386,10525.088,10336.79926,10318.20641,10405.44541,0.142564438,10396.38477,58015.96386,2.06,0.178,,0.493,171.0350345,1.240719765,NA,137.8514628,59.45146593,,,,,,,,,,,7468.430095,7815.446402,7875.50978,7892.794561,
1393,18,18,E,154,45849,52052,59523,64241.04804,10630.6407,10244.84114,10160.15479,10281.26045,0.130505394,10329.22427,64241.04804,2.36,0.184,,0.495,176.3606371,1.136570847,NA,155.1690664,54.94007008,,,,,,,,,,,8230.436059,8461.084047,8431.928196,8511.947712,
1393,18,18,F,154,52555,56593,69337,81160.21055,10330.7669,10194.08554,10066.0667,10075.83441,0.180269977,10166.68839,81160.21055,2.82,0.174,,0.508,188.3785606,1.161456349,NA,162.1916835,56.30051242,,,,,,,,,,,7244.198116,7910.744359,8153.35496,8146.75821,
2951,18,18,A,154,38908,53238,68326,73441.8418,9212.62868,8578.270823,8029.698515,7814.552308,0.28153924,8408.787582,73441.8418,1.88,0.128,,0.527,136.7555358,2.064684481,NA,66.23556147,87.25716526,,,,,,,,,,,5093.686162,5512.706229,5445.205636,5132.810466,
2951,18,18,B,154,28431,33513,44719,50826.65786,9239.92391,8500.037904,8086.544218,7791.156759,0.226459294,8404.415698,50826.65786,1.32,0.13,,0.531,135.1155855,1.896052619,NA,71.26151676,81.80010165,,,,,,,,,,,4794.023068,5244.228537,5392.927822,5136.580268,
2951,18,18,C,154,35223,41994,57265,65914.20483,8539.66535,8337.96037,8097.3046,7961.570205,0.243001058,8234.125131,65914.20483,1.65,0.125,,0.555,112.4035714,1.87376592,NA,59.98805411,76.6986312,,,,,,,,,,,4788.855221,5030.660205,5189.884702,5034.765221,
2951,18,18,D,154,33837,43597,59367,70893.62083,9277.00294,8600.179672,7981.329252,7761.226928,0.281089575,8404.934698,70893.62083,1.91,0.135,,0.526,128.7223187,1.832104137,NA,70.25928061,78.74076949,,,,,,,,,,,4604.174116,5131.210989,5236.267921,5042.625745,
2951,18,18,E,154,47637,65682,90581,106444.7066,8733.87674,8545.797465,8184.936407,7969.047559,0.321316237,8358.414543,106444.7066,2.61,0.123,,0.548,119.3185035,1.710559464,NA,69.75408105,73.37201244,,,,,,,,,,,4699.740449,4855.348193,5070.698976,5005.356604,
2951,18,18,F,154,34112,50886,79693,114970.7433,9703.69718,8826.33179,8234.599756,7916.377452,0.424271766,8670.251545,114970.7433,2.39,0.104,,0.553,122.6990738,1.775237357,NA,69.11699629,75.95290467,,,,,,,,,,,4725.741122,5215.039814,5250.460468,4833.57661,
1391,24,18,A,154,52486,54415,70894,100501.0625,7920.65327,9344.547331,7346.378843,6656.928808,0.306763401,7817.127063,70894,2.56,0.181,,0.515,218.4960319,2.302626081,NA,94.88993187,105.5397078,,,,,,,,,,,4744.294887,4806.730105,4558.611306,4140.532138,
1391,24,18,B,154,92441,114059,139218,168660.0279,7812.92538,7277.876616,5756.100873,5379.132496,0.200326122,6556.508841,139218,3.5,0.126,,0.541,196.1444294,2.122282256,NA,92.42146224,96.84522648,,,,,,,,,,,4696.817158,4460.092648,4050.790333,3731.179452,
1391,24,18,C,154,47219,63883,101469,146060.8339,7538.61071,7647.574783,5615.353168,5338.512234,0.385037805,6535.012724,101469,2.38,0.117,,0.543,313.8688298,1.179584605,NA,266.0842032,58.29470486,,,,,,,,,,,4606.499173,4308.73982,3922.672147,3652.160424,
1391,24,18,D,154,70615,82061,119812,187820.3915,8720.37941,8651.809087,6352.783419,5690.18989,0.414011289,7353.790452,119812,3.48,0.145,,0.526,205.4219764,2.035948061,NA,100.8974543,94.2090579,,,,,,,,,,,5376.078345,4949.483809,4371.82409,3954.941553,
1391,24,18,E,154,59737,64627,90298,129735.332,8567.13181,8744.796891,6592.069548,5840.726507,0.348431487,7436.181189,90298,2.95,0.163,,0.531,171.1833269,1.603716903,NA,106.7416116,74.79385321,,,,,,,,,,,5699.995237,5495.064685,5002.016534,4585.560702,
1391,24,18,F,154,45882,45850,46142,60521.30783,7522.75356,8126.733702,5998.327882,5332.781816,0.13880606,6745.14924,46142,2,0.217,,0.503,132.0677826,1.069129226,NA,123.5283626,50.71653442,,,,,,,,,,,4774.702466,4600.705924,4117.604441,3712.08543,
1393,24,18,A,154,213285,230915,247206,241279.7045,10628.7512,10239.94372,10322.49786,10735.98311,0.0737967,10481.79397,230915,7.92,0.171,,0.412,155.2890206,1.003190087,NA,154.7952105,48.48491268,,,,,,,,,,,8222.483353,8209.93996,8240.67968,8523.508575,
1393,24,18,B,154,190600,194206,199732,192320.5128,10560.0991,10348.48572,10103.85537,10148.28192,0.023399395,10290.18053,194206,5.47,0.141,,0.406,136.1481538,0.81325275,NA,167.4118579,39.49522992,,,,,,,,,,,7114.521216,7048.456926,7062.719926,7298.100768,
1393,24,18,C,154,133146,140798,149816,142931.4345,10062.0304,9648.396387,9425.179373,9534.078663,0.058980798,9667.421206,140798,6.83,0.243,,0.433,174.4215747,1.148481028,NA,151.8715334,55.43550071,,,,,,,,,,,9435.505454,9954.537793,10199.11735,11003.05239,
1393,24,18,D,154,139994,148381,163714,158432.1976,10277.1919,9973.027243,9604.416225,9812.856909,0.078261913,9916.873069,148381,5.47,0.184,,0.415,180.8451858,1.101089628,NA,164.242021,53.41449102,,,,,,,,,,,8006.044646,8407.254299,8588.67231,8970.513894,
1393,24,18,E,154,153042,169102,181708,180253.3566,10308.2192,10366.17384,9955.673377,10151.89021,0.085845761,10195.48916,169102,5.3,0.157,,0.428,148.4008357,0.938256965,NA,158.1665165,45.41016604,,,,,,,,,,,7277.54869,7740.80884,7797.877603,8297.694198,
1393,24,18,F,154,154530,165373,187533,196045.4003,10868.2707,10812.07559,10369.6288,10575.92457,0.096782218,10656.47492,165373,4.82,0.146,,0.416,167.7447072,0.923306005,NA,181.6783453,45.03401944,,,,,,,,,,,7209.358052,7650.730355,7757.687791,8586.725595,
2951,24,18,A,154,119356,137610,181728,181671.6495,7804.49863,7842.422487,7794.046227,7763.522575,0.210201984,7801.12248,137610,3.86,0.14,,0.529,141.6522433,2.242670385,NA,63.16231051,93.3942812,,,,,,,,,,,4191.929753,4478.73426,4382.344724,3840.382486,
2951,24,18,B,154,217440,211807,245342,241023.3624,8150.35749,7995.080388,7551.704146,7735.277362,0.064609886,7858.104847,211807,5.71,0.135,,0.5,130.6249329,2.08691558,NA,62.59234161,86.65350296,,,,,,,,,,,4267.881097,4593.642732,4426.033402,4151.104063,
2951,24,18,C,154,162794,164628,223459,281699.4105,8052.01587,8120.849941,7960.643909,8114.6676,0.268576207,8062.04433,164628,3.95,0.12,,0.485,126.80382,1.610227796,NA,78.74899458,71.19231832,,,,,,,,,,,3630.905595,4161.502782,4247.93346,4161.562847,
2951,24,18,D,154,165150,182869,245116,283119.9053,8052.15834,7941.793558,7873.469115,8070.601769,0.197437955,7984.505696,182869,4.61,0.126,,0.51,113.7243572,1.656933739,NA,68.63542854,70.7523219,,,,,,,,,,,3776.936305,4141.434213,4294.425711,4263.868557,
2951,24,18,E,154,112242,120771,170523,162126.2037,7669.33803,7849.68621,7896.053487,7650.31175,0.209105476,7766.347369,120771,3.34,0.138,,0.505,102.7549642,1.426078985,NA,72.05418868,61.70392156,,,,,,,,,,,4061.321113,4477.278207,4368.077499,4053.398068,
2951,24,18,F,154,141683,168343,228614,285385.9578,8065.14042,8218.699814,8143.930459,8235.05286,0.24067877,8165.705888,168343,3.94,0.117,,0.517,119.0759987,1.69436868,NA,70.27750222,72.82626452,,,,,,,,,,,3459.737703,4134.26335,4517.574366,4011.189901,
1393,30,18,A,154,81996,74431,73986,62849.27605,8851.41969,8498.319167,8588.454685,9213.72466,-0.051395291,8787.979551,74431,4.41,0.296,,0.309,104.7600545,0.726280271,NA,144.2419113,34.92619169,,,,,,,,,,,10612.28113,10438.65145,10350.37761,11115.37711,
1393,30,18,B,154,136188,131356,169748,170790.6562,9260.45003,9077.949488,9331.551961,9615.013066,0.13126471,9321.241136,131356,7.38,0.281,,0.464,131.4517185,0.91976641,NA,142.9185901,44.19959969,,,,,,,,,,,10536.96892,10094.33657,10167.29824,9857.221425,
1393,30,18,C,154,153618,173940,201681,210587.4929,8698.62924,8919.309325,9054.642753,9393.006656,0.136110786,9016.396994,173940,8.14,0.234,,0.456,127.3072815,0.939523428,NA,135.5019765,44.95414021,,,,,,,,,,,9620.10132,9830.698057,9478.513364,8926.469789,
1393,30,18,D,154,142684,165828,206443,217735.3777,8904.67272,8890.061626,9030.113169,9522.111183,0.148702532,9086.739675,165828,6.95,0.21,,0.452,131.3466123,0.972757988,NA,135.0249639,46.53029246,,,,,,,,,,,9710.431193,9852.053143,9436.372544,8999.777413,
1393,30,18,E,154,143720,149274,211067,215818.659,9126.13571,9096.81926,9405.706156,9584.266879,0.156611881,9303.232001,149274,6.49,0.217,,0.452,141.6981281,1.02381185,NA,138.4025083,49.07401614,,,,,,,,,,,8396.211224,8565.010826,8294.569451,8242.467763,
1393,30,18,F,154,115110,123904,143967,136401.4058,9015.53455,9136.533599,9116.517303,9480.849803,0.111848601,9187.358814,123904,5.34,0.215,,0.413,119.2499121,0.994679927,NA,119.8877235,47.03790356,,,,,,,,,,,9879.045102,10356.21022,10327.20217,11005.46062,
2951,30,18,A,154,103644,112596,109444,98204.789,8135.53328,7873.724042,7637.075616,7675.703006,0.027226159,7830.508986,109444,2.28,0.104,,0.516,122.4047862,1.947092402,NA,62.86542237,80.96207638,,,,,,,,,,,4250.827471,4455.359504,4314.51772,4055.273147,
2951,30,18,B,154,100640,96860,80453,77878.20969,8247.22689,7716.269093,7416.196298,7414.503112,-0.095480908,7698.548848,80453,1.51,0.094,,0.497,128.6404061,1.814434526,NA,70.89834561,78.17222456,,,,,,,,,,,4226.543048,4248.050099,4135.060926,3976.343065,
2951,30,18,C,154,44928,40748,37589,34637.24246,8128.34382,7904.99835,7590.811692,7546.560222,-0.086106976,7792.678521,37589,0.93,0.124,,0.467,123.2515937,1.619909903,NA,76.08546217,71.05053464,,,,,,,,,,,4586.466356,4709.173331,4518.734139,4334.364677,
2951,30,18,D,154,74958,80563,84213,133729.1075,8522.93637,8265.478227,8031.34977,8640.982884,0.178097152,8365.186813,84213,2.32,0.138,,0.521,125.8245622,1.704631788,NA,73.81333794,74.21338001,,,,,,,,,,,4462.548496,4501.764181,4340.330686,4313.700207,
2951,30,18,E,154,67789,64212,69384,87555.91306,8623.51191,8251.987995,7859.169305,8160.353545,0.15504015,8223.755689,69384,1.44,0.104,,0.476,128.6658371,1.620967854,NA,79.37593381,71.79462243,,,,,,,,,,,4393.505184,4491.893898,4309.024196,4155.190006,
2951,30,18,F,154,78168,64907,66148,105440.142,8567.32662,8130.962821,7726.000137,7896.185281,0.091679267,8080.118715,66148,1.61,0.122,,0.521,121.4685763,1.574217211,NA,77.16125541,69.27568203,,,,,,,,,,,3692.327882,4289.108917,4220.209056,3930.235552,
1391,18,24,A,154,21043,33691,50414,110796.35,8850.5494,8392.82552,7767.532,7389.09393,0.538640134,8100.000213,110796.35,3.37,0.152,,0.555,208.9279496,1.822051133,NA,114.6663482,85.7363125,,,,,,,,,,,4990.058582,5389.26005,5840.830275,5513.48547,
1391,18,24,B,154,15828,21787,28909,83648.2275,8590.7575,8266.98774,7576.68157,6844.19929,0.527738997,7819.656525,83648.2275,2.52,0.151,,0.529,194.2441655,1.71325668,NA,113.3771534,80.50991977,,,,,,,,,,,4904.203174,5626.131771,6280.607914,5707.43138,
1391,18,24,C,154,14044,17505,28522,56408.7958,8348.20912,8653.55724,7745.47638,7053.27085,0.465943625,7950.128398,56408.7958,1.57,0.139,,0.528,204.7542734,1.723046217,NA,118.8327228,81.40417656,,,,,,,,,,,4793.061854,5475.193627,6032.156778,5815.42842,
1391,18,24,D,154,26758,41603,67892,132791.929,8408.02112,7822.30472,7304.98966,7308.66855,0.529554599,7710.996013,132791.929,5.02,0.189,,0.548,186.1652371,1.775237428,NA,104.8677963,82.59589128,,,,,,,,,,,4681.159403,5081.041568,5851.611555,5983.53304,
1391,18,24,E,154,21854,33094,49508,93952.2264,8695.2351,7958.97274,7210.43453,6876.69274,0.477799725,7685.333778,93952.2264,2.74,0.146,,0.543,167.9061091,1.281249669,NA,131.0487044,61.12487354,,,,,,,,,,,4912.752215,5484.259968,6107.727119,5928.31115,
1391,18,24,F,154,15271,25098,35803,85380.4468,9078.58149,8349.17853,7357.35068,6983.1702,0.551879101,7942.070225,85380.4468,2.21,0.129,,0.536,183.4512224,1.465691011,NA,125.1636402,69.61999665,,,,,,,,,,,5161.606728,5532.811828,6058.684244,5992.25154,
1393,18,24,A,154,29524,33571,47179,64898.714,8980.77761,9003.54293,9084.55495,9260.27102,0.270311095,9082.286628,64898.714,2.56,0.197,,0.466,171.7345129,1.245750406,NA,137.8562769,59.69269093,,,,,,,,,,,7004.986643,8025.894877,8653.109806,8439.91965,
1393,18,24,B,154,31929,38146,53443,63667.6401,9182.53594,8772.98651,9101.63653,9238.73372,0.240774339,9073.973175,63667.6401,2.65,0.208,,0.449,158.1740179,1.238866821,NA,127.6763695,58.95964916,,,,,,,,,,,7730.463372,8498.957318,9592.924285,9489.85633,
1393,18,24,C,154,32410,38901,54801,72915.0225,9100.84107,8892.7302,9175.46904,9317.50134,0.277514062,9121.635413,72915.0225,3.2,0.219,,0.448,168.6961974,1.057301297,NA,159.5535709,51.19993173,,,,,,,,,,,7963.823005,8837.730926,9951.371034,9973.72106,
1393,18,24,D,154,34099,39448,53563,72268.8228,9532.09425,9059.78029,9206.22559,9273.82952,0.255928726,9267.982413,72268.8228,3.18,0.22,,0.471,144.1077227,1.226898088,NA,117.4569625,57.88969795,,,,,,,,,,,7092.893489,7763.034941,8845.201176,8889.83925,
1393,18,24,E,154,42616,51781,72278,100010.845,9537.68239,9172.80331,9207.24623,9144.38407,0.289264593,9265.529,100010.845,4.19,0.209,,0.476,157.7952968,1.236398236,NA,127.6249773,58.83990517,,,,,,,,,,,7484.11325,8362.261551,9401.365461,9261.98896,
1393,18,24,F,154,39079,51611,80862,112400.535,8731.84195,8666.6888,8516.32051,8387.46131,0.361845024,8575.578143,112400.535,4.34,0.193,,0.472,131.7229422,1.212979162,NA,108.5945632,56.69792061,,,,,,,,,,,7193.351828,8682.148755,8856.744078,8678.09043,
2951,18,24,A,154,26240,27475,24693,45330.3031,8505.31364,7836.92552,7609.42241,7614.75031,0.25034411,7891.60297,67090.70857,1.38,0.103,,0.544,154.4996735,2.085119992,NA,74.09629859,90.865405,,,,,,,,,,,5360.450483,6800.261523,6590.908063,6684.97362,
2951,18,24,B,154,15070,19128,27448,51154.7445,8695.83034,7913.55037,7795.42705,7589.70731,0.402766933,7998.628768,50617.69634,1.29,0.127,,0.549,133.452112,1.908466524,NA,69.92635728,81.91641489,,,,,,,,,,,5372.0911,6751.517906,6883.346892,6867.77437,
2951,18,24,C,154,18233,21128,32061,47204.8182,8303.4393,7758.19354,7706.44495,7475.77368,0.327087257,7810.962868,75850.97015,1.74,0.115,,0.544,103.7454235,1.980025815,NA,52.39599539,76.9490909,,,,,,,,,,,5105.007697,6324.599192,6766.205454,6609.10005,
2951,18,24,D,154,19647,24276,45184,72862.1566,8707.38254,7774.27569,7823.36575,7529.67043,0.455322606,7958.673603,101946.2137,2.24,0.11,,0.561,117.4807725,2.019992858,NA,58.1590039,81.77946008,,,,,,,,,,,5209.678283,6632.590172,6908.553501,6845.71128,
2951,18,24,E,154,31824,40190,56859,114004.593,8435.50408,7848.4863,7857.4225,7633.67751,0.417503591,7943.772598,160415.3275,3.62,0.113,,0.563,122.0770097,2.037066746,NA,59.92783984,83.35391073,,,,,,,,,,,5082.632487,6187.971904,6700.135446,6877.98858,
2951,18,24,F,154,19704,31475,64703,97233.5658,8808.07585,7843.35325,7786.67399,7379.69818,0.550944893,7954.450318,168431.9431,3.3,0.098,,0.567,106.3833267,1.788318719,NA,59.4879009,72.98721058,,,,,,,,,,,5128.676193,6953.397404,7203.835378,6750.14374,
1391,24,24,A,154,21655,27371,39702,76355.1688,7786.18038,7533.3902,8215.74753,7183.11334,0.415235555,7679.607863,76355.1688,2.47,0.162,,0.535,253.335918,2.332887891,NA,108.5932672,109.0453108,,,,,,,,,,,4533.29456,4794.940161,5371.730288,5041.32956,
1391,24,24,B,154,35473,58844,92527,154893.334,7690.43221,6665.03206,7060.81195,6260.65793,0.487454268,6919.233538,154893.334,3.25,0.105,,0.553,200.0205276,2.085959828,NA,95.88896434,95.77140835,,,,,,,,,,,4878.182893,4693.695098,5187.365101,4812.05465,
1391,24,24,C,154,22485,41009,74650,119129.24,6976.90776,6131.122,6430.09436,5895.18677,0.560107449,6358.327723,119129.24,2.71,0.114,,0.528,178.1440939,1.596423332,NA,111.5895078,74.87608443,,,,,,,,,,,4655.112481,4490.18882,4853.828212,4544.61376,
1391,24,24,D,154,26362,41292,68252,120378.512,8086.05824,7262.86033,7451.22103,6625.09124,0.505870744,7356.30771,120378.512,3.55,0.147,,0.555,198.0421372,1.771314686,NA,111.8051687,83.09849162,,,,,,,,,,,5075.620551,5100.609944,5666.673746,5396.3422,
1391,24,24,E,154,22306,33699,54034,96546.0382,8661.40419,7376.75886,7784.87137,6595.06211,0.486759523,7604.524133,96546.0382,3.36,0.174,,0.529,160.9596861,1.344197886,NA,119.7440405,63.55824909,,,,,,,,,,,5917.132676,5653.735101,6329.847845,5906.45308,
1391,24,24,F,154,18458,22099,30741,58364.1192,7358.7691,6637.61448,7266.05806,6472.68056,0.378361241,6933.78055,58364.1192,1.7,0.146,,0.51,135.454635,1.163384986,NA,116.4314794,54.83891737,,,,,,,,,,,5116.531249,4888.254693,5547.70957,5242.15365,
1393,24,24,A,154,30540,33729,45117,64092.41712,9825.05212,8990.612695,9524.00993,9777.654084,0.32098509,9529.332207,64092.41712,3.36,0.262,,0.475,201.1421763,1.728002415,NA,116.4015597,81.45113357,,,,,,,,,,,7727.665616,8261.465708,9181.134313,10654.51791,
